pais,bioma,regiao,estado,uf,codigo_classe,tipo_supressao,tipo_supressao_simples,nivel_0_origem,classe_nivel_1,ano,area_ha,tem_desmatamento,periodo_politica,colecao_mapbiomas,unidade_medida,_camada,_arquivo_origem,_encoding_original,_data_processamento,_periodo_integracao
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2013,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2014,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2014,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2014,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2015,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2015,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2015,0.801468597412109,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2016,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2016,1.33309500732422,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2016,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2017,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2017,15.4707299316406,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2017,0.623457269287109,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2018,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2018,36.5463382019043,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2018,0.267186968994141,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2019,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2019,80.8984600097656,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2019,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2020,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2020,87.9091915344238,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2020,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2021,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2021,136.168342895508,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2021,0.0890705688476563,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2022,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2022,207.402909906006,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2022,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2023,0.0,False,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2023,895.602976013183,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2023,0.0,False,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,11,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2024,0.0,False,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2024,1605.7598876648,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Nordeste,Rio Grande do Norte,RN,50,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2024,0.0,False,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2000,48.0003498901368,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2000,25.778485522461,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2000,12.2640977050781,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2000,5.15822022705078,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2001,52.2694482299805,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2001,25.5132922363281,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2001,14.2180092834473,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2001,3.11198269042969,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2002,44.9739844360351,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2002,17.1539230102539,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2002,12.443410357666,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2002,1.33405422363281,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2003,44.0754028381347,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2003,15.284264831543,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2003,6.75415203857422,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2003,0.800139434814453,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2004,23.7303032470703,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2004,7.55504429931641,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2004,0.0889596862792969,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2004,0.0,False,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2005,39.0182643676758,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2005,14.1281190551758,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2005,0.0,False,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2005,2.57892088623047,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2006,24.8851822692871,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2006,7.90872031860351,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2006,0.0,False,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2006,0.0,False,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2007,38.8495500732422,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2007,9.60021937866211,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2007,0.0,False,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2007,0.355968267822266,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2008,19.6441455627442,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2008,1.33311058349609,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2008,0.0,False,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2008,0.177997381591797,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2009,24.2731468078613,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2009,7.46945784301758,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2009,0.0,False,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2009,0.266791656494141,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2010,39.1328141540527,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2010,17.0639952026367,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2010,1.06627066040039,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2010,0.0,False,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2011,13.9569084777832,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2011,12.8889697937012,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,5,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2011,0.0889643920898438,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,49,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2011,0.88908359375,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2012,14.1321691223145,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Mata Atlântica,Nordeste,Rio Grande do Norte,RN,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2012,13.8663712219238,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
