UF;Ano;Mes;Chuva_mm
DF;2022;04;31.08
DF;2022;05;11.92
DF;2022;06;0.75
DF;2022;07;0.02
DF;2022;08;0.16
DF;2022;09;37.9
DF;2022;10;54.78
DF;2022;11;185.6
DF;2022;12;251.14
DF;2022;13;1003.53
DF;2023;01;145.68
DF;2023;02;79.16
DF;2023;03;117.28
DF;2023;04;78.52
DF;2023;05;9.55
DF;2023;06;5.06
DF;2023;07;0.68
DF;2023;08;25.01
DF;2023;09;24.86
DF;2023;10;73.48
DF;2023;11;95.24
DF;2023;12;143.27
DF;2023;13;797.79
DF;2024;01;214.62
DF;2024;02;127.91
DF;2024;03;128.48
DF;2024;04;50.47
DF;2024;05;2.47
DF;2024;06;0.8
DF;2024;07;0.05
DF;2024;08;0.34
DF;2024;09;2.73
DF;2024;10;146.55
DF;2024;11;198.9
DF;2024;12;116.42
DF;2024;13;989.74
DF;2025;01;129.56
DF;2025;02;52.33
DF;2025;03;113.14
DF;2025;04;38.69
DF;2025;05;2.27
DF;2025;06;23.13
DF;2025;07;0.8
DF;2025;08;0.1
DF;2025;09;12.61
DF;2025;10;50.12
DF;2025;11;106.63
DF;2025;12;199.04
DF;2025;13;728.42
ES;2000;01;152.3
ES;2000;02;111.52
ES;2000;03;137.05
ES;2000;04;154.6
ES;2000;05;30.53
ES;2000;06;40.32
ES;2000;07;24.86
ES;2000;08;44.01
ES;2000;09;107.29
ES;2000;10;47.66
ES;2000;11;256.66
ES;2000;12;248.87
ES;2000;13;1355.67
ES;2001;01;72.64
ES;2001;02;46.25
ES;2001;03;57.2
ES;2001;04;33.68
ES;2001;05;72.15
ES;2001;06;32.51
ES;2001;07;50.62
ES;2001;08;43.26
ES;2001;09;95.46
ES;2001;10;141.67
ES;2001;11;330.31
ES;2001;12;176.49
ES;2001;13;1152.24
ES;2002;01;115.95
ES;2002;02;143.87
ES;2002;03;55.05
ES;2002;04;64.03
ES;2002;05;94.93
ES;2002;06;47.49
ES;2002;07;44.36
ES;2002;08;52.97
ES;2002;09;123.47
ES;2002;10;52.55
ES;2002;11;113.75
ES;2002;12;213.57
ES;2002;13;1121.99
ES;2003;01;244.46
ES;2003;02;20.94
ES;2003;03;56.44
ES;2003;04;137.8
ES;2003;05;56.3
ES;2003;06;2.54
ES;2003;07;65.73
ES;2003;08;35.95
ES;2003;09;36.11
ES;2003;10;92.4
ES;2003;11;75.82
ES;2003;12;284.88
ES;2003;13;1109.37
ES;2004;01;259.07
ES;2004;02;188.9
ES;2004;03;208.24
ES;2004;04;131.9
ES;2004;05;55.74
ES;2004;06;57.83
ES;2004;07;108.15
ES;2004;08;72.16
ES;2004;09;17.17
ES;2004;10;92.22
ES;2004;11;154.92
ES;2004;12;324.48
ES;2004;13;1670.78
ES;2005;01;190.2
ES;2005;02;189.44
ES;2005;03;200.17
ES;2005;04;54.96
ES;2005;05;168.96
ES;2005;06;147.98
ES;2005;07;63.72
ES;2005;08;25.17
ES;2005;09;126.17
ES;2005;10;26.55
ES;2005;11;251.65
ES;2005;12;189.42
ES;2005;13;1634.39
ES;2006;01;60.14
ES;2006;02;102.02
ES;2006;03;214.13
ES;2006;04;81.92
ES;2006;05;67.89
ES;2006;06;56.82
ES;2006;07;42.98
ES;2006;08;56.96
ES;2006;09;58.8
ES;2006;10;84.1
ES;2006;11;257.82
ES;2006;12;219.84
ES;2006;13;1303.42
ES;2007;01;216.22
ES;2007;02;84.68
ES;2007;03;33.27
ES;2007;04;105.08
ES;2007;05;40.89
ES;2007;06;13.05
ES;2007;07;7.94
ES;2007;08;39.34
ES;2007;09;52.7
ES;2007;10;48.05
ES;2007;11;150.34
ES;2007;12;123.4
ES;2007;13;914.96
ES;2008;01;144.58
ES;2008;02;193.23
ES;2008;03;72.88
ES;2008;04;92.45
ES;2008;05;17.64
ES;2008;06;42.44
ES;2008;07;26.28
ES;2008;08;17.77
ES;2008;09;47.53
ES;2008;10;78.55
ES;2008;11;498.75
ES;2008;12;191.34
ES;2008;13;1423.44
ES;2009;01;204.17
ES;2009;02;64.46
ES;2009;03;185.24
ES;2009;04;168.97
ES;2009;05;36.99
ES;2009;06;43.13
ES;2009;07;44.29
ES;2009;08;56.02
ES;2009;09;29.2
ES;2009;10;353.12
ES;2009;11;86.58
ES;2009;12;194.61
ES;2009;13;1466.78
ES;2010;01;11.57
ES;2010;02;45.01
ES;2010;03;268.13
ES;2010;04;166.96
ES;2010;05;81.45
ES;2010;06;42.34
ES;2010;07;62.26
ES;2010;08;10.84
ES;2010;09;22.88
ES;2010;10;86.93
ES;2010;11;256.04
ES;2010;12;245.47
ES;2010;13;1299.88
ES;2011;01;67.34
ES;2011;02;82.59
ES;2011;03;300.77
ES;2011;04;246.8
ES;2011;05;33.69
ES;2011;06;37.77
ES;2011;07;40.41
ES;2011;08;15.59
ES;2011;09;36.24
ES;2011;10;160.72
ES;2011;11;223.31
ES;2011;12;222.63
ES;2011;13;1467.86
ES;2012;01;310.31
ES;2012;02;52.3
ES;2012;03;47.22
ES;2012;04;34.83
ES;2012;05;172.31
ES;2012;06;108.0
ES;2012;07;19.88
ES;2012;08;183.46
ES;2012;09;35.35
ES;2012;10;55.75
ES;2012;11;301.81
ES;2012;12;37.04
ES;2012;13;1358.26
ES;2013;01;181.03
ES;2013;02;62.78
ES;2013;03;274.54
ES;2013;04;71.75
ES;2013;05;56.4
ES;2013;06;35.72
ES;2013;07;44.63
ES;2013;08;66.58
ES;2013;09;33.91
ES;2013;10;77.7
ES;2013;11;191.88
ES;2013;12;506.32
ES;2013;13;1603.24
ES;2014;01;49.01
ES;2014;02;54.24
ES;2014;03;73.51
ES;2014;04;79.02
ES;2014;05;9.06
ES;2014;06;38.46
ES;2014;07;66.51
ES;2014;08;61.45
ES;2014;09;26.34
ES;2014;10;145.89
ES;2014;11;115.27
ES;2014;12;83.29
ES;2014;13;802.05
ES;2015;01;4.01
ES;2015;02;92.56
ES;2015;03;92.01
ES;2015;04;63.28
ES;2015;05;118.36
ES;2015;06;57.23
ES;2015;07;26.6
ES;2015;08;27.72
ES;2015;09;36.74
ES;2015;10;48.22
ES;2015;11;80.8
ES;2015;12;111.62
ES;2015;13;759.15
ES;2016;01;238.23
ES;2016;02;33.43
ES;2016;03;80.31
ES;2016;04;30.64
ES;2016;05;28.24
ES;2016;06;58.53
ES;2016;07;31.73
ES;2016;08;17.6
ES;2016;09;41.65
ES;2016;10;78.43
ES;2016;11;216.81
ES;2016;12;176.09
ES;2016;13;1031.69
ES;2017;01;36.14
ES;2017;02;74.53
ES;2017;03;87.77
ES;2017;04;84.23
ES;2017;05;96.12
ES;2017;06;68.24
ES;2017;07;84.1
ES;2017;08;14.61
ES;2017;09;28.05
ES;2017;10;41.85
ES;2017;11;178.79
ES;2017;12;184.87
ES;2017;13;979.3
ES;2018;01;103.91
ES;2018;02;193.07
ES;2018;03;158.57
ES;2018;04;188.39
ES;2018;05;115.35
ES;2018;06;49.37
ES;2018;07;11.34
ES;2018;08;77.01
ES;2018;09;40.07
ES;2018;10;120.77
ES;2018;11;174.54
ES;2018;12;207.47
ES;2018;13;1439.86
ES;2019;01;8.45
ES;2019;02;137.43
ES;2019;03;111.31
ES;2019;04;84.14
ES;2019;05;137.49
ES;2019;06;25.23
ES;2019;07;17.83
ES;2019;08;42.92
ES;2019;09;56.99
ES;2019;10;32.59
ES;2019;11;254.73
ES;2019;12;118.38
ES;2019;13;1027.49
ES;2020;01;283.24
ES;2020;02;122.58
ES;2020;03;190.7
ES;2020;04;51.81
ES;2020;05;62.09
ES;2020;06;47.51
ES;2020;07;73.69
ES;2020;08;23.44
ES;2020;09;48.46
ES;2020;10;167.57
ES;2020;11;91.55
ES;2020;12;144.25
ES;2020;13;1306.89
ES;2021;01;36.42
ES;2021;02;175.03
ES;2021;03;108.48
ES;2021;04;55.78
ES;2021;05;43.24
ES;2021;06;48.28
ES;2021;07;7.35
ES;2021;08;69.13
ES;2021;09;34.76
ES;2021;10;228.96
ES;2021;11;204.46
ES;2021;12;176.86
ES;2021;13;1188.75
ES;2022;01;102.79
ES;2022;02;163.19
ES;2022;03;34.42
ES;2022;04;77.09
ES;2022;05;34.74
ES;2022;06;9.68
ES;2022;07;9.0
ES;2022;08;17.29
ES;2022;09;48.53
ES;2022;10;74.74
ES;2022;11;275.35
ES;2022;12;246.84
ES;2022;13;1093.66
ES;2023;01;205.18
ES;2023;02;47.4
ES;2023;03;31.61
ES;2023;04;131.42
ES;2023;05;39.37
ES;2023;06;27.84
ES;2023;07;62.21
ES;2023;08;78.13
ES;2023;09;21.93
ES;2023;10;87.68
ES;2023;11;39.34
ES;2023;12;104.13
ES;2023;13;876.24
ES;2024;01;177.56
ES;2024;02;122.46
ES;2024;03;91.57
ES;2024;04;37.96
ES;2024;05;26.09
ES;2024;06;14.3
ES;2024;07;19.08
ES;2024;08;27.48
ES;2024;09;15.41
ES;2024;10;121.61
ES;2024;11;129.49
ES;2024;12;178.1
ES;2024;13;961.11
ES;2025;01;184.25
ES;2025;02;15.55
ES;2025;03;124.98
ES;2025;04;141.63
ES;2025;05;86.65
ES;2025;06;46.1
ES;2025;07;24.92
ES;2025;08;23.07
ES;2025;09;76.23
ES;2025;10;98.8
ES;2025;11;60.11
ES;2025;12;124.75
ES;2025;13;1007.04
GO;2000;01;330.03
GO;2000;02;278.81
GO;2000;03;259.01
GO;2000;04;50.77
GO;2000;05;4.99
GO;2000;06;0.0
GO;2000;07;5.19
GO;2000;08;38.17
GO;2000;09;97.95
GO;2000;10;74.38
GO;2000;11;300.62
GO;2000;12;315.38
GO;2000;13;1755.3
GO;2001;01;182.63
GO;2001;02;172.99
GO;2001;03;247.79
GO;2001;04;64.14
GO;2001;05;71.33
GO;2001;06;4.1
GO;2001;07;0.47
GO;2001;08;23.55
GO;2001;09;71.12
GO;2001;10;176.21
GO;2001;11;293.38
GO;2001;12;238.83
GO;2001;13;1546.54
GO;2002;01;244.24
GO;2002;02;227.39
GO;2002;03;177.34
GO;2002;04;36.28
GO;2002;05;19.18
GO;2002;06;0.0
GO;2002;07;4.17
GO;2002;08;3.45
GO;2002;09;63.6
GO;2002;10;61.21
GO;2002;11;157.68
GO;2002;12;263.53
GO;2002;13;1258.07
GO;2003;01;316.68
GO;2003;02;186.92
GO;2003;03;236.69
GO;2003;04;91.49
GO;2003;05;9.97
GO;2003;06;0.49
GO;2003;07;0.11
GO;2003;08;8.61
GO;2003;09;36.01
GO;2003;10;88.15
GO;2003;11;184.58
GO;2003;12;190.42
GO;2003;13;1350.12
GO;2004;01;398.01
GO;2004;02;324.82
GO;2004;03;211.18
GO;2004;04;89.88
GO;2004;05;15.42
GO;2004;06;0.13
GO;2004;07;19.53
GO;2004;08;0.06
GO;2004;09;3.16
GO;2004;10;154.86
GO;2004;11;145.0
GO;2004;12;238.27
GO;2004;13;1600.32
GO;2005;01;208.32
GO;2005;02;135.73
GO;2005;03;411.37
GO;2005;04;48.15
GO;2005;05;22.93
GO;2005;06;3.67
GO;2005;07;0.0
GO;2005;08;11.63
GO;2005;09;51.89
GO;2005;10;71.47
GO;2005;11;249.72
GO;2005;12;303.93
GO;2005;13;1518.81
GO;2006;01;143.98
GO;2006;02;206.1
GO;2006;03;239.75
GO;2006;04;128.06
GO;2006;05;16.37
GO;2006;06;0.43
GO;2006;07;0.78
GO;2006;08;5.38
GO;2006;09;217.01
GO;2006;10;256.78
GO;2006;11;220.19
GO;2006;12;253.6
GO;2006;13;1688.43
GO;2007;01;248.51
GO;2007;02;274.85
GO;2007;03;77.85
GO;2007;04;78.1
GO;2007;05;8.49
GO;2007;06;22.16
GO;2007;07;4.19
GO;2007;08;6.86
GO;2007;09;3.26
GO;2007;10;62.71
GO;2007;11;140.62
GO;2007;12;168.54
GO;2007;13;1096.14
GO;2008;01;245.78
GO;2008;02;257.21
GO;2008;03;244.02
GO;2008;04;248.4
GO;2008;05;27.62
GO;2008;06;4.24
GO;2008;07;1.22
GO;2008;08;6.94
GO;2008;09;46.58
GO;2008;10;94.11
GO;2008;11;165.11
GO;2008;12;272.03
GO;2008;13;1613.26
GO;2009;01;229.71
GO;2009;02;175.93
GO;2009;03;215.11
GO;2009;04;185.8
GO;2009;05;34.0
GO;2009;06;12.24
GO;2009;07;17.51
GO;2009;08;38.23
GO;2009;09;95.93
GO;2009;10;164.85
GO;2009;11;198.71
GO;2009;12;382.89
GO;2009;13;1750.91
GO;2010;01;136.4
GO;2010;02;172.25
GO;2010;03;210.34
GO;2010;04;91.58
GO;2010;05;2.79
GO;2010;06;29.46
GO;2010;07;3.89
GO;2010;08;17.4
GO;2010;09;16.22
GO;2010;10;129.95
GO;2010;11;200.49
GO;2010;12;308.71
GO;2010;13;1319.48
GO;2011;01;305.16
GO;2011;02;199.38
GO;2011;03;294.6
GO;2011;04;50.86
GO;2011;05;1.96
GO;2011;06;18.05
GO;2011;07;0.01
GO;2011;08;0.09
GO;2011;09;2.13
GO;2011;10;211.82
GO;2011;11;196.16
GO;2011;12;256.15
GO;2011;13;1536.37
GO;2012;01;392.4
GO;2012;02;212.43
GO;2012;03;190.78
GO;2012;04;109.53
GO;2012;05;28.74
GO;2012;06;20.09
GO;2012;07;3.4
GO;2012;08;0.03
GO;2012;09;52.59
GO;2012;10;81.19
GO;2012;11;236.79
GO;2012;12;161.7
GO;2012;13;1489.67
GO;2013;01;308.12
GO;2013;02;112.14
GO;2013;03;209.38
GO;2013;04;67.01
GO;2013;05;30.01
GO;2013;06;6.62
GO;2013;07;0.12
GO;2013;08;0.5
GO;2013;09;36.4
GO;2013;10;100.34
GO;2013;11;239.48
GO;2013;12;356.97
GO;2013;13;1467.09
GO;2014;01;128.97
GO;2014;02;158.79
GO;2014;03;253.3
GO;2014;04;201.18
GO;2014;05;8.52
GO;2014;06;0.36
GO;2014;07;10.97
GO;2014;08;0.02
GO;2014;09;40.19
GO;2014;10;56.42
GO;2014;11;176.41
GO;2014;12;218.05
GO;2014;13;1253.18
GO;2015;01;79.09
GO;2015;02;231.49
GO;2015;03;185.45
GO;2015;04;141.14
GO;2015;05;33.88
GO;2015;06;0.31
GO;2015;07;1.99
GO;2015;08;10.25
GO;2015;09;40.11
GO;2015;10;76.67
GO;2015;11;231.83
GO;2015;12;165.9
GO;2015;13;1198.11
GO;2016;01;420.81
GO;2016;02;146.1
GO;2016;03;141.47
GO;2016;04;18.92
GO;2016;05;22.6
GO;2016;06;0.06
GO;2016;07;0.0
GO;2016;08;19.6
GO;2016;09;32.06
GO;2016;10;172.83
GO;2016;11;180.22
GO;2016;12;161.65
GO;2016;13;1316.32
GO;2017;01;190.15
GO;2017;02;179.64
GO;2017;03;149.48
GO;2017;04;114.57
GO;2017;05;51.63
GO;2017;06;0.15
GO;2017;07;0.02
GO;2017;08;0.02
GO;2017;09;16.39
GO;2017;10;71.82
GO;2017;11;231.02
GO;2017;12;233.47
GO;2017;13;1238.36
GO;2018;01;198.58
GO;2018;02;227.84
GO;2018;03;143.18
GO;2018;04;142.33
GO;2018;05;17.84
GO;2018;06;0.02
GO;2018;07;0.0
GO;2018;08;13.87
GO;2018;09;26.5
GO;2018;10;195.15
GO;2018;11;203.66
GO;2018;12;193.7
GO;2018;13;1362.67
GO;2019;01;105.77
GO;2019;02;200.24
GO;2019;03;178.67
GO;2019;04;141.23
GO;2019;05;47.34
GO;2019;06;0.35
GO;2019;07;0.53
GO;2019;08;0.07
GO;2019;09;11.94
GO;2019;10;83.18
GO;2019;11;127.18
GO;2019;12;183.17
GO;2019;13;1079.67
GO;2020;01;290.12
GO;2020;02;315.05
GO;2020;03;168.66
GO;2020;04;130.16
GO;2020;05;8.25
GO;2020;06;1.09
GO;2020;07;0.46
GO;2020;08;0.19
GO;2020;09;5.95
GO;2020;10;138.26
GO;2020;11;98.0
GO;2020;12;131.45
GO;2020;13;1287.64
GO;2021;01;128.02
GO;2021;02;247.92
GO;2021;03;113.04
GO;2021;04;59.91
GO;2021;05;3.37
GO;2021;06;11.01
GO;2021;07;0.31
GO;2021;08;3.76
GO;2021;09;49.36
GO;2021;10;126.26
GO;2021;11;284.01
GO;2021;12;237.5
GO;2021;13;1264.47
GO;2022;01;237.86
GO;2022;02;295.15
GO;2022;03;106.82
GO;2022;04;24.32
GO;2022;05;7.86
GO;2022;06;1.32
GO;2022;07;0.16
GO;2022;08;0.39
GO;2022;09;57.0
GO;2022;10;121.07
GO;2022;11;217.19
GO;2022;12;314.25
GO;2022;13;1383.39
GO;2023;01;256.73
GO;2023;02;197.75
GO;2023;03;214.98
GO;2023;04;77.84
GO;2023;05;3.35
GO;2023;06;5.09
GO;2023;07;0.4
GO;2023;08;14.95
GO;2023;09;29.82
GO;2023;10;84.2
GO;2023;11;137.87
GO;2023;12;136.8
GO;2023;13;1159.78
GO;2024;01;150.17
GO;2024;02;136.31
GO;2024;03;169.6
GO;2024;04;50.48
GO;2024;05;0.56
GO;2024;06;0.55
GO;2024;07;0.04
GO;2024;08;0.05
GO;2024;09;12.47
GO;2024;10;289.82
GO;2024;11;312.11
GO;2024;12;109.21
GO;2024;13;1231.37
GO;2025;01;140.76
GO;2025;02;139.15
GO;2025;03;119.41
GO;2025;04;59.49
GO;2025;05;7.7
GO;2025;06;7.61
GO;2025;07;0.11
GO;2025;08;0.39
GO;2025;09;19.56
GO;2025;10;35.63
GO;2025;11;80.96
GO;2025;12;179.84
GO;2025;13;790.61
MA;2000;01;254.36
MA;2000;02;389.27
MA;2000;03;515.96
MA;2000;04;548.13
MA;2000;05;364.46
MA;2000;06;129.93
MA;2000;07;227.21
MA;2000;08;52.04
MA;2000;09;42.83
MA;2000;10;7.1
MA;2000;11;1.8
MA;2000;12;63.25
MA;2000;13;2596.34
MA;2001;01;309.89
MA;2001;02;368.69
MA;2001;03;314.13
MA;2001;04;581.32
MA;2001;05;170.71
MA;2001;06;265.66
MA;2001;07;102.77
MA;2001;08;7.24
MA;2001;09;11.0
MA;2001;10;0.88
MA;2001;11;12.86
MA;2001;12;55.76
MA;2001;13;2200.91
MA;2002;01;416.62
MA;2002;02;104.81
MA;2002;03;345.79
MA;2002;04;461.44
MA;2002;05;249.54
MA;2002;06;204.09
MA;2002;07;86.43
MA;2002;08;11.75
MA;2002;09;6.09
MA;2002;10;2.3
MA;2002;11;4.51
MA;2002;12;42.39
MA;2002;13;1935.76
MA;2003;01;265.72
MA;2003;02;412.92
MA;2003;03;385.58
MA;2003;04;407.48
MA;2003;05;227.36
MA;2003;06;158.29
MA;2003;07;98.5
MA;2003;08;37.24
MA;2003;09;25.91
MA;2003;10;12.78
MA;2003;11;13.66
MA;2003;12;52.81
MA;2003;13;2098.25
MA;2004;01;384.18
MA;2004;02;365.01
MA;2004;03;376.9
MA;2004;04;391.26
MA;2004;05;225.14
MA;2004;06;183.08
MA;2004;07;166.99
MA;2004;08;50.13
MA;2004;09;12.77
MA;2004;10;6.08
MA;2004;11;6.28
MA;2004;12;12.67
MA;2004;13;2180.49
MA;2005;01;62.09
MA;2005;02;219.81
MA;2005;03;312.5
MA;2005;04;191.52
MA;2005;05;223.74
MA;2005;06;272.5
MA;2005;07;81.48
MA;2005;08;21.76
MA;2005;09;11.43
MA;2005;10;5.17
MA;2005;11;5.58
MA;2005;12;122.21
MA;2005;13;1529.79
MA;2006;01;151.14
MA;2006;02;168.58
MA;2006;03;220.11
MA;2006;04;561.25
MA;2006;05;381.62
MA;2006;06;130.57
MA;2006;07;70.19
MA;2006;08;37.54
MA;2006;09;280.7
MA;2006;10;148.31
MA;2006;11;12.0
MA;2006;12;34.43
MA;2006;13;2196.44
MA;2007;01;36.3
MA;2007;02;377.32
MA;2007;03;388.26
MA;2007;04;426.51
MA;2007;05;256.78
MA;2007;06;80.7
MA;2007;07;134.66
MA;2007;08;6.07
MA;2007;09;0.54
MA;2007;10;1.0
MA;2007;11;2.42
MA;2007;12;45.37
MA;2007;13;1755.93
MA;2008;01;168.24
MA;2008;02;282.67
MA;2008;03;506.48
MA;2008;04;404.0
MA;2008;05;262.99
MA;2008;06;205.45
MA;2008;07;114.22
MA;2008;08;37.98
MA;2008;09;3.88
MA;2008;10;2.53
MA;2008;11;0.55
MA;2008;12;19.26
MA;2008;13;2008.25
MA;2009;01;221.01
MA;2009;02;287.29
MA;2009;03;430.05
MA;2009;04;521.19
MA;2009;05;360.62
MA;2009;06;142.09
MA;2009;07;66.11
MA;2009;08;12.45
MA;2009;09;0.35
MA;2009;10;1.86
MA;2009;11;2.12
MA;2009;12;31.32
MA;2009;13;2076.46
MA;2010;01;111.47
MA;2010;02;99.29
MA;2010;03;184.18
MA;2010;04;302.16
MA;2010;05;284.25
MA;2010;06;192.61
MA;2010;07;97.76
MA;2010;08;12.34
MA;2010;09;2.59
MA;2010;10;5.08
MA;2010;11;19.01
MA;2010;12;66.23
MA;2010;13;1376.97
MA;2011;01;340.67
MA;2011;02;251.25
MA;2011;03;210.38
MA;2011;04;423.76
MA;2011;05;243.01
MA;2011;06;151.04
MA;2011;07;98.75
MA;2011;08;44.85
MA;2011;09;1.06
MA;2011;10;57.85
MA;2011;11;16.53
MA;2011;12;1.85
MA;2011;13;1841.0
MA;2012;01;93.93
MA;2012;02;189.72
MA;2012;03;301.58
MA;2012;04;123.06
MA;2012;05;53.77
MA;2012;06;75.01
MA;2012;07;32.08
MA;2012;08;37.75
MA;2012;09;0.09
MA;2012;10;2.03
MA;2012;11;3.48
MA;2012;12;7.17
MA;2012;13;919.67
MA;2013;01;47.16
MA;2013;02;228.74
MA;2013;03;230.78
MA;2013;04;206.33
MA;2013;05;182.02
MA;2013;06;110.79
MA;2013;07;141.72
MA;2013;08;16.1
MA;2013;09;7.01
MA;2013;10;2.0
MA;2013;11;62.57
MA;2013;12;6.44
MA;2013;13;1241.66
MA;2014;01;73.7
MA;2014;02;139.97
MA;2014;03;154.31
MA;2014;04;238.85
MA;2014;05;492.88
MA;2014;06;148.24
MA;2014;07;33.11
MA;2014;08;4.09
MA;2014;09;1.71
MA;2014;10;1.56
MA;2014;11;6.09
MA;2014;12;20.84
MA;2014;13;1315.35
MA;2015;01;25.01
MA;2015;02;123.39
MA;2015;03;261.86
MA;2015;04;318.45
MA;2015;05;221.15
MA;2015;06;105.5
MA;2015;07;77.15
MA;2015;08;10.31
MA;2015;09;14.94
MA;2015;10;17.11
MA;2015;11;4.07
MA;2015;12;17.04
MA;2015;13;1195.98
MA;2016;01;152.93
MA;2016;02;157.61
MA;2016;03;328.83
MA;2016;04;269.04
MA;2016;05;169.0
MA;2016;06;128.35
MA;2016;07;45.02
MA;2016;08;13.37
MA;2016;09;5.92
MA;2016;10;11.86
MA;2016;11;2.22
MA;2016;12;84.03
MA;2016;13;1368.18
MA;2017;01;247.21
MA;2017;02;268.68
MA;2017;03;397.09
MA;2017;04;298.07
MA;2017;05;208.73
MA;2017;06;109.57
MA;2017;07;65.09
MA;2017;08;22.84
MA;2017;09;54.35
MA;2017;10;3.83
MA;2017;11;2.13
MA;2017;12;51.98
MA;2017;13;1729.57
MA;2018;01;172.41
MA;2018;02;246.95
MA;2018;03;167.72
MA;2018;04;322.68
MA;2018;05;225.58
MA;2018;06;91.31
MA;2018;07;79.7
MA;2018;08;31.09
MA;2018;09;10.23
MA;2018;10;4.98
MA;2018;11;78.78
MA;2018;12;150.2
MA;2018;13;1581.63
MA;2019;01;198.45
MA;2019;02;353.54
MA;2019;03;499.1
MA;2019;04;314.23
MA;2019;05;156.75
MA;2019;06;122.49
MA;2019;07;94.44
MA;2019;08;17.68
MA;2019;09;8.74
MA;2019;10;6.21
MA;2019;11;30.09
MA;2019;12;49.04
MA;2019;13;1850.76
MA;2020;01;346.45
MA;2020;02;297.27
MA;2020;03;428.91
MA;2020;04;384.85
MA;2020;05;173.48
MA;2020;06;93.79
MA;2020;07;70.3
MA;2020;08;17.15
MA;2020;09;1.78
MA;2020;10;2.04
MA;2020;11;45.48
MA;2020;12;80.2
MA;2020;13;1941.7
MA;2021;01;120.16
MA;2021;02;307.75
MA;2021;03;408.45
MA;2021;04;168.4
MA;2021;05;243.59
MA;2021;06;215.61
MA;2021;07;113.08
MA;2021;08;80.59
MA;2021;09;23.08
MA;2021;10;34.79
MA;2021;11;36.71
MA;2021;12;102.77
MA;2021;13;1854.98
MA;2022;01;253.16
MA;2022;02;125.25
MA;2022;03;398.26
MA;2022;04;291.84
MA;2022;05;359.59
MA;2022;06;125.5
MA;2022;07;87.69
MA;2022;08;92.14
MA;2022;09;4.95
MA;2022;10;2.34
MA;2022;11;42.52
MA;2022;12;91.49
MA;2022;13;1874.73
MA;2023;01;281.75
MA;2023;02;225.73
MA;2023;03;313.25
MA;2023;04;287.67
MA;2023;05;174.27
MA;2023;06;209.01
MA;2023;07;84.78
MA;2023;08;21.52
MA;2023;09;1.11
MA;2023;10;1.48
MA;2023;11;2.66
MA;2023;12;40.89
MA;2023;13;1644.12
MA;2024;01;171.31
MA;2024;02;439.09
MA;2024;03;437.76
MA;2024;04;391.75
MA;2024;05;183.36
MA;2024;06;238.38
MA;2024;07;32.82
MA;2024;08;1.91
MA;2024;09;0.93
MA;2024;10;9.33
MA;2024;11;1.21
MA;2024;12;27.52
MA;2024;13;1935.37
MA;2025;01;183.83
MA;2025;02;348.03
MA;2025;03;321.89
MA;2025;04;292.42
MA;2025;05;182.19
MA;2025;06;136.58
MA;2025;07;65.84
MA;2025;08;16.96
MA;2025;09;23.44
MA;2025;10;4.19
MA;2025;11;4.17
MA;2025;12;28.85
MA;2025;13;1608.39
MT;2000;01;179.09
MT;2000;02;264.8
MT;2000;03;259.62
MT;2000;04;86.82
MT;2000;05;12.73
MT;2000;06;0.3
MT;2000;07;9.9
MT;2000;08;25.24
MT;2000;09;73.07
MT;2000;10;126.6
MT;2000;11;193.59
MT;2000;12;136.62
MT;2000;13;1368.38
MT;2001;01;205.51
MT;2001;02;156.79
MT;2001;03;201.55
MT;2001;04;110.27
MT;2001;05;56.99
MT;2001;06;6.73
MT;2001;07;15.0
MT;2001;08;36.46
MT;2001;09;62.27
MT;2001;10;157.39
MT;2001;11;276.83
MT;2001;12;306.75
MT;2001;13;1592.54
MT;2002;01;240.13
MT;2002;02;310.62
MT;2002;03;163.35
MT;2002;04;53.11
MT;2002;05;81.11
MT;2002;06;0.24
MT;2002;07;15.54
MT;2002;08;17.93
MT;2002;09;35.31
MT;2002;10;116.92
MT;2002;11;124.31
MT;2002;12;207.18
MT;2002;13;1365.75
MT;2003;01;314.68
MT;2003;02;236.08
MT;2003;03;229.98
MT;2003;04;145.15
MT;2003;05;58.55
MT;2003;06;9.95
MT;2003;07;0.34
MT;2003;08;2.97
MT;2003;09;71.39
MT;2003;10;139.78
MT;2003;11;145.78
MT;2003;12;191.95
MT;2003;13;1546.6
MT;2004;01;283.57
MT;2004;02;236.51
MT;2004;03;106.6
MT;2004;04;89.42
MT;2004;05;42.65
MT;2004;06;4.96
MT;2004;07;45.38
MT;2004;08;0.76
MT;2004;09;16.71
MT;2004;10;131.98
MT;2004;11;178.42
MT;2004;12;187.15
MT;2004;13;1324.11
MT;2005;01;220.19
MT;2005;02;80.65
MT;2005;03;207.92
MT;2005;04;80.25
MT;2005;05;17.45
MT;2005;06;10.37
MT;2005;07;0.65
MT;2005;08;0.9
MT;2005;09;55.39
MT;2005;10;122.91
MT;2005;11;125.22
MT;2005;12;148.85
MT;2005;13;1070.75
MT;2006;01;157.86
MT;2006;02;225.51
MT;2006;03;197.17
MT;2006;04;117.1
MT;2006;05;21.33
MT;2006;06;0.04
MT;2006;07;24.2
MT;2006;08;28.41
MT;2006;09;70.37
MT;2006;10;149.26
MT;2006;11;108.94
MT;2006;12;206.51
MT;2006;13;1306.7
MT;2007;01;147.56
MT;2007;02;218.49
MT;2007;03;135.71
MT;2007;04;128.7
